Capacity data calculated from MERRA-2 by Lei Duan,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar
2017,8,8,2,0.164177353
2017,8,8,3,0.004668488
2017,8,8,4,0
2017,8,8,5,0
2017,8,8,6,0
2017,8,8,7,0
2017,8,8,8,0
2017,8,8,9,0
2017,8,8,10,0
2017,8,8,11,0
2017,8,8,12,0
2017,8,8,13,0.0218501
2017,8,8,14,0.27664415
2017,8,8,15,0.564009692
2017,8,8,16,0.697682923
2017,8,8,17,0.750549814
2017,8,8,18,0.754344543
2017,8,8,19,0.740776783
2017,8,8,20,0.72334463
2017,8,8,21,0.712932038
2017,8,8,22,0.690126805
2017,8,8,23,0.651829238
2017,8,8,24,0.569751562
2017,8,9,1,0.435313954
2017,8,9,2,0.175336218
2017,8,9,3,0.004188414
2017,8,9,4,0
2017,8,9,5,0
2017,8,9,6,0
2017,8,9,7,0
2017,8,9,8,0
2017,8,9,9,0
2017,8,9,10,0
2017,8,9,11,0
2017,8,9,12,0
2017,8,9,13,0.020783852
2017,8,9,14,0.314434571
2017,8,9,15,0.606469125
2017,8,9,16,0.726692516
2017,8,9,17,0.783809683
2017,8,9,18,0.787354569
2017,8,9,19,0.778011608
2017,8,9,20,0.764485375
2017,8,9,21,0.756093941
2017,8,9,22,0.741424543
2017,8,9,23,0.706148449
2017,8,9,24,0.623166457
2017,8,10,1,0.46786206
2017,8,10,2,0.172260577
2017,8,10,3,0.002745364
2017,8,10,4,0
2017,8,10,5,0
2017,8,10,6,0
2017,8,10,7,0
2017,8,10,8,0
2017,8,10,9,0
2017,8,10,10,0
2017,8,10,11,0
2017,8,10,12,0
2017,8,10,13,0.022953333
2017,8,10,14,0.303731039
2017,8,10,15,0.554399882
2017,8,10,16,0.669872274
2017,8,10,17,0.734864777
2017,8,10,18,0.74150968
2017,8,10,19,0.73099765
2017,8,10,20,0.712821077
2017,8,10,21,0.697398418
2017,8,10,22,0.668307425
2017,8,10,23,0.620566348
2017,8,10,24,0.525857246
2017,8,11,1,0.376243794
2017,8,11,2,0.161238739
2017,8,11,3,0.003294381
2017,8,11,4,0
2017,8,11,5,0
2017,8,11,6,0
2017,8,11,7,0
2017,8,11,8,0
2017,8,11,9,0
2017,8,11,10,0
2017,8,11,11,0
2017,8,11,12,0
2017,8,11,13,0.026084509
2017,8,11,14,0.275502636
2017,8,11,15,0.495998575
2017,8,11,16,0.596534884
2017,8,11,17,0.646113761
2017,8,11,18,0.655689629
2017,8,11,19,0.655055512
2017,8,11,20,0.641051599
2017,8,11,21,0.615671872
2017,8,11,22,0.582471811
2017,8,11,23,0.541785002
2017,8,11,24,0.468777234
2017,8,12,1,0.346829947
2017,8,12,2,0.15590539
2017,8,12,3,0.002550383
2017,8,12,4,0
2017,8,12,5,0
2017,8,12,6,0
2017,8,12,7,0
2017,8,12,8,0
2017,8,12,9,0
2017,8,12,10,0
2017,8,12,11,0
2017,8,12,12,0
2017,8,12,13,0.012026527
2017,8,12,14,0.250912503
2017,8,12,15,0.510330399
2017,8,12,16,0.655255132
2017,8,12,17,0.733779346
2017,8,12,18,0.737175908
2017,8,12,19,0.718911031
2017,8,12,20,0.700295988
2017,8,12,21,0.682124659
2017,8,12,22,0.652858682
2017,8,12,23,0.59907661
2017,8,12,24,0.50741439
2017,8,13,1,0.375838045
2017,8,13,2,0.164636008
2017,8,13,3,0.002228857
2017,8,13,4,0
2017,8,13,5,0
2017,8,13,6,0
2017,8,13,7,0
2017,8,13,8,0
2017,8,13,9,0
2017,8,13,10,0
2017,8,13,11,0
2017,8,13,12,0
2017,8,13,13,0.017931815
2017,8,13,14,0.27833474
2017,8,13,15,0.557089507
2017,8,13,16,0.703061165
2017,8,13,17,0.76361022
2017,8,13,18,0.760986209
2017,8,13,19,0.746235894
2017,8,13,20,0.727816432
2017,8,13,21,0.712572002
2017,8,13,22,0.685874137
2017,8,13,23,0.64381905
2017,8,13,24,0.553868636
2017,8,14,1,0.410930708
2017,8,14,2,0.171923744
2017,8,14,3,0.001879115
2017,8,14,4,0
2017,8,14,5,0
2017,8,14,6,0
2017,8,14,7,0
2017,8,14,8,0
2017,8,14,9,0
2017,8,14,10,0
2017,8,14,11,0
2017,8,14,12,0
2017,8,14,13,0.020698608
2017,8,14,14,0.303107292
2017,8,14,15,0.552292736
2017,8,14,16,0.674290559
2017,8,14,17,0.738054643
2017,8,14,18,0.742540555
2017,8,14,19,0.731283475
2017,8,14,20,0.713532548
2017,8,14,21,0.696830774
2017,8,14,22,0.667184071
2017,8,14,23,0.621891139
2017,8,14,24,0.533905729
2017,8,15,1,0.380777963
2017,8,15,2,0.123801814
2017,8,15,3,0.002394009
2017,8,15,4,0
2017,8,15,5,0
2017,8,15,6,0
2017,8,15,7,0
2017,8,15,8,0
2017,8,15,9,0
2017,8,15,10,0
2017,8,15,11,0
2017,8,15,12,0
2017,8,15,13,0.017440865
2017,8,15,14,0.262051313
2017,8,15,15,0.508957569
2017,8,15,16,0.639166896
2017,8,15,17,0.717398212
2017,8,15,18,0.72373418
2017,8,15,19,0.715082659
2017,8,15,20,0.704770819
2017,8,15,21,0.699329073
2017,8,15,22,0.68418755
2017,8,15,23,0.643320779
2017,8,15,24,0.557746112
2017,8,16,1,0.41342297
2017,8,16,2,0.151244964
2017,8,16,3,0.001398233
2017,8,16,4,0
2017,8,16,5,0
2017,8,16,6,0
2017,8,16,7,0
2017,8,16,8,0
2017,8,16,9,0
2017,8,16,10,0
2017,8,16,11,0
2017,8,16,12,0
2017,8,16,13,0.017307578
2017,8,16,14,0.291982962
2017,8,16,15,0.594020936
2017,8,16,16,0.717917378
2017,8,16,17,0.796304622
2017,8,16,18,0.800952918
2017,8,16,19,0.794783639
2017,8,16,20,0.7846778
2017,8,16,21,0.783281619
2017,8,16,22,0.774485153
2017,8,16,23,0.743638135
2017,8,16,24,0.659377486
2017,8,17,1,0.495166386
2017,8,17,2,0.144475888
2017,8,17,3,0.001081187
2017,8,17,4,0
2017,8,17,5,0
2017,8,17,6,0
2017,8,17,7,0
2017,8,17,8,0
2017,8,17,9,0
2017,8,17,10,0
2017,8,17,11,0
2017,8,17,12,0
2017,8,17,13,0.013611116
2017,8,17,14,0.3013238
2017,8,17,15,0.61254145
2017,8,17,16,0.737835959
2017,8,17,17,0.808202853
2017,8,17,18,0.807902709
2017,8,17,19,0.797092251
2017,8,17,20,0.786177318
2017,8,17,21,0.781735337
2017,8,17,22,0.773616195
2017,8,17,23,0.748520661
2017,8,17,24,0.659177119
2017,8,18,1,0.49575662
2017,8,18,2,0.168049436
2017,8,18,3,0.000859417
2017,8,18,4,0
2017,8,18,5,0
2017,8,18,6,0
2017,8,18,7,0
2017,8,18,8,0
2017,8,18,9,0
2017,8,18,10,0
2017,8,18,11,0
2017,8,18,12,0
2017,8,18,13,0.01298613
2017,8,18,14,0.297552393
2017,8,18,15,0.604342959
2017,8,18,16,0.732568774
2017,8,18,17,0.799650878
2017,8,18,18,0.800261
2017,8,18,19,0.789701486
2017,8,18,20,0.779744085
2017,8,18,21,0.77812285
2017,8,18,22,0.770458761
2017,8,18,23,0.742071167
2017,8,18,24,0.651893882
2017,8,19,1,0.466327673
2017,8,19,2,0.144561576
2017,8,19,3,0.000718385
2017,8,19,4,0
2017,8,19,5,0
2017,8,19,6,0
2017,8,19,7,0
2017,8,19,8,0
2017,8,19,9,0
2017,8,19,10,0
2017,8,19,11,0
2017,8,19,12,0
2017,8,19,13,0.009369747
2017,8,19,14,0.24601783
2017,8,19,15,0.522761697
2017,8,19,16,0.65786943
2017,8,19,17,0.73352976
2017,8,19,18,0.742005267
2017,8,19,19,0.732003888
2017,8,19,20,0.717987285
2017,8,19,21,0.705006535
2017,8,19,22,0.682261986
2017,8,19,23,0.63779472
2017,8,19,24,0.544629074
2017,8,20,1,0.380976367
2017,8,20,2,0.14768653
2017,8,20,3,0.001027194
2017,8,20,4,0
2017,8,20,5,0
2017,8,20,6,0
2017,8,20,7,0
2017,8,20,8,0
2017,8,20,9,0
2017,8,20,10,0
2017,8,20,11,0
2017,8,20,12,0
2017,8,20,13,0.008142514
2017,8,20,14,0.199649358
2017,8,20,15,0.470965895
2017,8,20,16,0.602912017
2017,8,20,17,0.684300298
2017,8,20,18,0.696149518
2017,8,20,19,0.691304799
2017,8,20,20,0.674990726
2017,8,20,21,0.654546037
2017,8,20,22,0.617712935
2017,8,20,23,0.565241202
2017,8,20,24,0.472732647
2017,8,21,1,0.331573682
2017,8,21,2,0.130106715
2017,8,21,3,0.000560614
2017,8,21,4,0
2017,8,21,5,0
2017,8,21,6,0
2017,8,21,7,0
2017,8,21,8,0
2017,8,21,9,0
2017,8,21,10,0
2017,8,21,11,0
2017,8,21,12,0
2017,8,21,13,0.00370352
2017,8,21,14,0.203496242
2017,8,21,15,0.498597611
2017,8,21,16,0.655230592
2017,8,21,17,0.725853577
2017,8,21,18,0.729673303
2017,8,21,19,0.718733905
2017,8,21,20,0.706780525
2017,8,21,21,0.696539685
2017,8,21,22,0.67427676
2017,8,21,23,0.632853914
2017,8,21,24,0.544271457
2017,8,22,1,0.380303545
2017,8,22,2,0.12386125
2017,8,22,3,0.000326107
2017,8,22,4,0
2017,8,22,5,0
2017,8,22,6,0
2017,8,22,7,0
2017,8,22,8,0
2017,8,22,9,0
2017,8,22,10,0
2017,8,22,11,0
2017,8,22,12,0
2017,8,22,13,0.004945627
2017,8,22,14,0.22100838
2017,8,22,15,0.516094745
2017,8,22,16,0.663656244
2017,8,22,17,0.719388182
2017,8,22,18,0.719378175
2017,8,22,19,0.705704101
2017,8,22,20,0.686032184
2017,8,22,21,0.668399677
2017,8,22,22,0.635410765
2017,8,22,23,0.580375377
2017,8,22,24,0.482845213
2017,8,23,1,0.337256648
2017,8,23,2,0.104765211
2017,8,23,3,0.000350367
2017,8,23,4,0
2017,8,23,5,0
2017,8,23,6,0
2017,8,23,7,0
2017,8,23,8,0
2017,8,23,9,0
2017,8,23,10,0
2017,8,23,11,0
2017,8,23,12,0
2017,8,23,13,0.004300035
2017,8,23,14,0.18046683
2017,8,23,15,0.487983612
2017,8,23,16,0.624486421
2017,8,23,17,0.696028567
2017,8,23,18,0.702902068
2017,8,23,19,0.695754805
2017,8,23,20,0.681775495
2017,8,23,21,0.665745675
2017,8,23,22,0.638951554
2017,8,23,23,0.593315002
2017,8,23,24,0.500736887
2017,8,24,1,0.352073864
2017,8,24,2,0.126823139
2017,8,24,3,0.00026789
2017,8,24,4,0
2017,8,24,5,0
2017,8,24,6,0
2017,8,24,7,0
2017,8,24,8,0
2017,8,24,9,0
2017,8,24,10,0
2017,8,24,11,0
2017,8,24,12,0
2017,8,24,13,0.002487326
2017,8,24,14,0.145865376
2017,8,24,15,0.443291929
2017,8,24,16,0.593619474
2017,8,24,17,0.671083905
2017,8,24,18,0.680128739
2017,8,24,19,0.671778855
2017,8,24,20,0.655554632
2017,8,24,21,0.640131998
2017,8,24,22,0.616585017
2017,8,24,23,0.583723897
2017,8,24,24,0.505752183
2017,8,25,1,0.373607235
2017,8,25,2,0.125060229
2017,8,25,3,0.000163584
2017,8,25,4,0
2017,8,25,5,0
2017,8,25,6,0
2017,8,25,7,0
2017,8,25,8,0
2017,8,25,9,0
2017,8,25,10,0
2017,8,25,11,0
2017,8,25,12,0
2017,8,25,13,0.001994395
2017,8,25,14,0.19290226
2017,8,25,15,0.54461213
2017,8,25,16,0.697844759
2017,8,25,17,0.779954067
2017,8,25,18,0.779509334
2017,8,25,19,0.76590794
2017,8,25,20,0.753086623
2017,8,25,21,0.75097347
2017,8,25,22,0.738817436
2017,8,25,23,0.707369011
2017,8,25,24,0.615124075
2017,8,26,1,0.44055861
2017,8,26,2,0.122122818
2017,8,26,3,0.000124487
2017,8,26,4,0
2017,8,26,5,0
2017,8,26,6,0
2017,8,26,7,0
2017,8,26,8,0
2017,8,26,9,0
2017,8,26,10,0
2017,8,26,11,0
2017,8,26,12,0
2017,8,26,13,0.00179608
2017,8,26,14,0.215562292
2017,8,26,15,0.567107609
2017,8,26,16,0.724898846
2017,8,26,17,0.786393572
2017,8,26,18,0.779549932
2017,8,26,19,0.769156485
2017,8,26,20,0.759844256
2017,8,26,21,0.75931024
2017,8,26,22,0.756606203
2017,8,26,23,0.728269426
2017,8,26,24,0.641513712
2017,8,27,1,0.451223444
2017,8,27,2,0.110405747
2017,8,27,3,9.22E-05
2017,8,27,4,0
2017,8,27,5,0
2017,8,27,6,0
2017,8,27,7,0
2017,8,27,8,0
2017,8,27,9,0
2017,8,27,10,0
2017,8,27,11,0
2017,8,27,12,0
2017,8,27,13,0.001660257
2017,8,27,14,0.227213287
2017,8,27,15,0.576170118
2017,8,27,16,0.723234415
2017,8,27,17,0.789274498
2017,8,27,18,0.785598566
2017,8,27,19,0.774455528
2017,8,27,20,0.765575271
2017,8,27,21,0.765744279
2017,8,27,22,0.763048541
2017,8,27,23,0.739172384
2017,8,27,24,0.650125171
2017,8,28,1,0.449845184
2017,8,28,2,0.106259771
2017,8,28,3,6.98E-05
2017,8,28,4,0
2017,8,28,5,0
2017,8,28,6,0
2017,8,28,7,0
2017,8,28,8,0
2017,8,28,9,0
2017,8,28,10,0
2017,8,28,11,0
2017,8,28,12,0
2017,8,28,13,0.001181754
2017,8,28,14,0.205397264
2017,8,28,15,0.590917681
2017,8,28,16,0.71795486
2017,8,28,17,0.7807231
2017,8,28,18,0.775836703
2017,8,28,19,0.761187532
2017,8,28,20,0.750445215
2017,8,28,21,0.750598603
2017,8,28,22,0.748122245
2017,8,28,23,0.721100577
2017,8,28,24,0.627707103
2017,8,29,1,0.429705948
2017,8,29,2,0.09804259
2017,8,29,3,4.62E-05
2017,8,29,4,0
2017,8,29,5,0
2017,8,29,6,0
2017,8,29,7,0
2017,8,29,8,0
2017,8,29,9,0
2017,8,29,10,0
2017,8,29,11,0
2017,8,29,12,0
2017,8,29,13,0.002302601
2017,8,29,14,0.277953424
2017,8,29,15,0.572883492
2017,8,29,16,0.704625595
2017,8,29,17,0.764496489
2017,8,29,18,0.768469684
2017,8,29,19,0.758247751
2017,8,29,20,0.744487628
2017,8,29,21,0.74067003
2017,8,29,22,0.733843713
2017,8,29,23,0.695322712
2017,8,29,24,0.605124812
2017,8,30,1,0.401041569
2017,8,30,2,0.079000881
2017,8,30,3,3.41E-05
2017,8,30,4,0
2017,8,30,5,0
2017,8,30,6,0
2017,8,30,7,0
2017,8,30,8,0
2017,8,30,9,0
2017,8,30,10,0
2017,8,30,11,0
2017,8,30,12,0
2017,8,30,13,0.001395327
2017,8,30,14,0.21448761
2017,8,30,15,0.531236124
2017,8,30,16,0.676219531
2017,8,30,17,0.741722676
2017,8,30,18,0.746008494
2017,8,30,19,0.73677271
2017,8,30,20,0.723687879
2017,8,30,21,0.715112414
2017,8,30,22,0.700965534
2017,8,30,23,0.660232381
2017,8,30,24,0.561635736
2017,8,31,1,0.362947065
2017,8,31,2,0.07302681
2017,8,31,3,3.02E-05
2017,8,31,4,0
2017,8,31,5,0
2017,8,31,6,0
2017,8,31,7,0
2017,8,31,8,0
2017,8,31,9,0
2017,8,31,10,0
2017,8,31,11,0
2017,8,31,12,0
2017,8,31,13,0.00067662
2017,8,31,14,0.209047502
2017,8,31,15,0.529707216
2017,8,31,16,0.661350191
2017,8,31,17,0.721929987
2017,8,31,18,0.72016107
2017,8,31,19,0.706584373
2017,8,31,20,0.691587741
2017,8,31,21,0.68088909
2017,8,31,22,0.66815767
2017,8,31,23,0.634962483
2017,8,31,24,0.547334333
2017,9,1,1,0.356268535
2017,9,1,2,0.073110157
2017,9,1,3,1.77E-05
2017,9,1,4,0
2017,9,1,5,0
2017,9,1,6,0
2017,9,1,7,0
2017,9,1,8,0
2017,9,1,9,0
2017,9,1,10,0
2017,9,1,11,0
2017,9,1,12,0
2017,9,1,13,0.000717083
2017,9,1,14,0.197948752
2017,9,1,15,0.550448083
2017,9,1,16,0.69709892
2017,9,1,17,0.766274272
2017,9,1,18,0.765274302
2017,9,1,19,0.757021592
2017,9,1,20,0.745214414
2017,9,1,21,0.742674429
2017,9,1,22,0.737614899
2017,9,1,23,0.717032778
2017,9,1,24,0.619954505
2017,9,2,1,0.410919149
2017,9,2,2,0.074794235
2017,9,2,3,9.45E-06
2017,9,2,4,0
2017,9,2,5,0
2017,9,2,6,0
2017,9,2,7,0
2017,9,2,8,0
2017,9,2,9,0
2017,9,2,10,0
2017,9,2,11,0
2017,9,2,12,0
2017,9,2,13,0.000477664
2017,9,2,14,0.179643006
2017,9,2,15,0.531127766
2017,9,2,16,0.68192597
2017,9,2,17,0.749546675
2017,9,2,18,0.746663644
2017,9,2,19,0.737716249
2017,9,2,20,0.725425473
2017,9,2,21,0.720303848
2017,9,2,22,0.708348381
2017,9,2,23,0.66938919
2017,9,2,24,0.564074922
2017,9,3,1,0.358954307
2017,9,3,2,0.062969841
2017,9,3,3,1.02E-05
2017,9,3,4,0
2017,9,3,5,0
2017,9,3,6,0
2017,9,3,7,0
2017,9,3,8,0
2017,9,3,9,0
2017,9,3,10,0
2017,9,3,11,0
2017,9,3,12,0
2017,9,3,13,0.000303322
2017,9,3,14,0.170499176
2017,9,3,15,0.52213559
2017,9,3,16,0.667863423
2017,9,3,17,0.737129314
2017,9,3,18,0.738725142
2017,9,3,19,0.72791874
2017,9,3,20,0.716775646
2017,9,3,21,0.715145995
2017,9,3,22,0.705930352
2017,9,3,23,0.670720087
2017,9,3,24,0.561652271
2017,9,4,1,0.334636517
2017,9,4,2,0.048609536
2017,9,4,3,2.05E-06
2017,9,4,4,0
2017,9,4,5,0
2017,9,4,6,0
2017,9,4,7,0
2017,9,4,8,0
2017,9,4,9,0
2017,9,4,10,0
2017,9,4,11,0
2017,9,4,12,0
2017,9,4,13,0.000210089
2017,9,4,14,0.166205165
2017,9,4,15,0.502761728
2017,9,4,16,0.651603678
2017,9,4,17,0.72530093
2017,9,4,18,0.733193892
2017,9,4,19,0.72638742
2017,9,4,20,0.717138461
2017,9,4,21,0.715693794
2017,9,4,22,0.70532023
2017,9,4,23,0.66727921
2017,9,4,24,0.558227716
2017,9,5,1,0.337502266
2017,9,5,2,0.048075904
2017,9,5,3,6.72E-07
2017,9,5,4,0
2017,9,5,5,0
2017,9,5,6,0
2017,9,5,7,0
2017,9,5,8,0
2017,9,5,9,0
2017,9,5,10,0
2017,9,5,11,0
2017,9,5,12,0
2017,9,5,13,0.000108348
2017,9,5,14,0.129112858
2017,9,5,15,0.474556964
2017,9,5,16,0.662359134
2017,9,5,17,0.735352474
2017,9,5,18,0.742637842
2017,9,5,19,0.733720779
2017,9,5,20,0.724121265
2017,9,5,21,0.724609994
2017,9,5,22,0.71808278
2017,9,5,23,0.681332958
2017,9,5,24,0.56947577
2017,9,6,1,0.352189094
2017,9,6,2,0.052899373
2017,9,6,3,2.76E-06
2017,9,6,4,0
2017,9,6,5,0
2017,9,6,6,0
2017,9,6,7,0
2017,9,6,8,0
2017,9,6,9,0
2017,9,6,10,0
2017,9,6,11,0
2017,9,6,12,0
2017,9,6,13,0.000110187
2017,9,6,14,0.135756938
2017,9,6,15,0.473690639
2017,9,6,16,0.649699568
2017,9,6,17,0.716502052
2017,9,6,18,0.722830264
2017,9,6,19,0.71520291
2017,9,6,20,0.70353946
2017,9,6,21,0.700387418
2017,9,6,22,0.69016091
2017,9,6,23,0.644569016
2017,9,6,24,0.516913109
2017,9,7,1,0.292449837
2017,9,7,2,0.043231552
2017,9,7,3,1.62E-06
2017,9,7,4,0
2017,9,7,5,0
2017,9,7,6,0
2017,9,7,7,0
2017,9,7,8,0
2017,9,7,9,0
2017,9,7,10,0
2017,9,7,11,0
2017,9,7,12,0
2017,9,7,13,7.71E-05
2017,9,7,14,0.121406247
2017,9,7,15,0.429525755
2017,9,7,16,0.622511349
2017,9,7,17,0.701063676
2017,9,7,18,0.706336606
2017,9,7,19,0.692510527
2017,9,7,20,0.6720864
2017,9,7,21,0.656624123
2017,9,7,22,0.630881792
2017,9,7,23,0.573025131
2017,9,7,24,0.450200032
2017,9,8,1,0.255499248
2017,9,8,2,0.050967335
2017,9,8,3,1.49E-06
2017,9,8,4,0
2017,9,8,5,0
2017,9,8,6,0
2017,9,8,7,0
2017,9,8,8,0
2017,9,8,9,0
2017,9,8,10,0
2017,9,8,11,0
2017,9,8,12,0
2017,9,8,13,6.71E-05
2017,9,8,14,0.120619537
2017,9,8,15,0.417382787
2017,9,8,16,0.603273661
2017,9,8,17,0.680606303
2017,9,8,18,0.687681172
2017,9,8,19,0.679332252
2017,9,8,20,0.661131768
2017,9,8,21,0.645265777
2017,9,8,22,0.613696954
2017,9,8,23,0.545848399
2017,9,8,24,0.417999037
2017,9,9,1,0.223753108
2017,9,9,2,0.046262475
2017,9,9,3,8.59E-07
2017,9,9,4,0
2017,9,9,5,0
2017,9,9,6,0
2017,9,9,7,0
2017,9,9,8,0
2017,9,9,9,0
2017,9,9,10,0
2017,9,9,11,0
2017,9,9,12,0
2017,9,9,13,5.42E-05
2017,9,9,14,0.126638614
2017,9,9,15,0.371560453
2017,9,9,16,0.531873759
2017,9,9,17,0.610753862
2017,9,9,18,0.637450478
2017,9,9,19,0.638394377
2017,9,9,20,0.628727879
2017,9,9,21,0.61478333
2017,9,9,22,0.580912192
2017,9,9,23,0.519471877
2017,9,9,24,0.403837451
2017,9,10,1,0.227120684
2017,9,10,2,0.050981288
2017,9,10,3,5.39E-07
2017,9,10,4,0
2017,9,10,5,0
2017,9,10,6,0
2017,9,10,7,0
2017,9,10,8,0
2017,9,10,9,0
2017,9,10,10,0
2017,9,10,11,0
2017,9,10,12,0
2017,9,10,13,3.50E-05
2017,9,10,14,0.096569927
2017,9,10,15,0.448406873
2017,9,10,16,0.642544913
2017,9,10,17,0.703024509
2017,9,10,18,0.704502764
2017,9,10,19,0.691000743
2017,9,10,20,0.677299459
2017,9,10,21,0.670658941
2017,9,10,22,0.656392937
2017,9,10,23,0.612684447
2017,9,10,24,0.508794734
2017,9,11,1,0.289470177
2017,9,11,2,0.041784271
2017,9,11,3,1.48E-07
2017,9,11,4,0
2017,9,11,5,0
2017,9,11,6,0
2017,9,11,7,0
2017,9,11,8,0
2017,9,11,9,0
2017,9,11,10,0
2017,9,11,11,0
2017,9,11,12,0
2017,9,11,13,5.13E-05
2017,9,11,14,0.108479796
2017,9,11,15,0.477589926
2017,9,11,16,0.652892942
2017,9,11,17,0.708617834
2017,9,11,18,0.708929289
2017,9,11,19,0.695170961
2017,9,11,20,0.677409774
2017,9,11,21,0.66661931
2017,9,11,22,0.646976349
2017,9,11,23,0.592720305
2017,9,11,24,0.48106787
2017,9,12,1,0.260649499
2017,9,12,2,0.0265634
2017,9,12,3,0
2017,9,12,4,0
2017,9,12,5,0
2017,9,12,6,0
2017,9,12,7,0
2017,9,12,8,0
2017,9,12,9,0
2017,9,12,10,0
2017,9,12,11,0
2017,9,12,12,0
2017,9,12,13,4.48E-05
2017,9,12,14,0.134589367
2017,9,12,15,0.497054593
2017,9,12,16,0.655668707
2017,9,12,17,0.715065364
2017,9,12,18,0.712384603
2017,9,12,19,0.697376598
2017,9,12,20,0.684743976
2017,9,12,21,0.681768945
2017,9,12,22,0.670685653
2017,9,12,23,0.635310403
2017,9,12,24,0.524620993
2017,9,13,1,0.29512657
2017,9,13,2,0.040523109
2017,9,13,3,0
2017,9,13,4,0
2017,9,13,5,0
2017,9,13,6,0
2017,9,13,7,0
2017,9,13,8,0
2017,9,13,9,0
2017,9,13,10,0
2017,9,13,11,0
2017,9,13,12,0
2017,9,13,13,4.01E-05
2017,9,13,14,0.119700615
2017,9,13,15,0.487316219
2017,9,13,16,0.652111884
2017,9,13,17,0.726911663
2017,9,13,18,0.72815639
2017,9,13,19,0.717283638
2017,9,13,20,0.705789005
2017,9,13,21,0.705191377
2017,9,13,22,0.702728572
2017,9,13,23,0.674159145
2017,9,13,24,0.560547602
2017,9,14,1,0.307513784
2017,9,14,2,0.039732381
2017,9,14,3,0
2017,9,14,4,0
2017,9,14,5,0
2017,9,14,6,0
2017,9,14,7,0
2017,9,14,8,0
2017,9,14,9,0
2017,9,14,10,0
2017,9,14,11,0
2017,9,14,12,0
2017,9,14,13,3.29E-05
2017,9,14,14,0.107525846
2017,9,14,15,0.45035231
2017,9,14,16,0.618073211
2017,9,14,17,0.672214573
2017,9,14,18,0.672882651
2017,9,14,19,0.660051527
2017,9,14,20,0.646180574
2017,9,14,21,0.639850881
2017,9,14,22,0.619511652
2017,9,14,23,0.574188603
2017,9,14,24,0.460894138
2017,9,15,1,0.250457343
2017,9,15,2,0.032468171
2017,9,15,3,0
2017,9,15,4,0
2017,9,15,5,0
2017,9,15,6,0
2017,9,15,7,0
2017,9,15,8,0
2017,9,15,9,0
2017,9,15,10,0
2017,9,15,11,0
2017,9,15,12,0
2017,9,15,13,1.26E-05
2017,9,15,14,0.093269509
2017,9,15,15,0.461930291
2017,9,15,16,0.673285363
2017,9,15,17,0.729312332
2017,9,15,18,0.733839431
2017,9,15,19,0.722077864
2017,9,15,20,0.711710902
2017,9,15,21,0.714106358
2017,9,15,22,0.712669476
2017,9,15,23,0.690447184
2017,9,15,24,0.591544994
2017,9,16,1,0.361645081
2017,9,16,2,0.040723296
2017,9,16,3,0
2017,9,16,4,0
2017,9,16,5,0
2017,9,16,6,0
2017,9,16,7,0
2017,9,16,8,0
2017,9,16,9,0
2017,9,16,10,0
2017,9,16,11,0
2017,9,16,12,0
2017,9,16,13,4.85E-06
2017,9,16,14,0.08752742
2017,9,16,15,0.489590294
2017,9,16,16,0.713335341
2017,9,16,17,0.751703239
2017,9,16,18,0.745719914
2017,9,16,19,0.732204197
2017,9,16,20,0.719778243
2017,9,16,21,0.718738405
2017,9,16,22,0.707775665
2017,9,16,23,0.668436262
2017,9,16,24,0.550316442
2017,9,17,1,0.317134848
2017,9,17,2,0.023627048
2017,9,17,3,0
2017,9,17,4,0
2017,9,17,5,0
2017,9,17,6,0
2017,9,17,7,0
2017,9,17,8,0
2017,9,17,9,0
2017,9,17,10,0
2017,9,17,11,0
2017,9,17,12,0
2017,9,17,13,3.64E-07
2017,9,17,14,0.080030023
2017,9,17,15,0.432407094
2017,9,17,16,0.642073926
2017,9,17,17,0.709275987
2017,9,17,18,0.712628508
2017,9,17,19,0.700721754
2017,9,17,20,0.684824098
2017,9,17,21,0.677108207
2017,9,17,22,0.657588595
2017,9,17,23,0.621920018
2017,9,17,24,0.525641944
2017,9,18,1,0.317653518
2017,9,18,2,0.031678995
2017,9,18,3,0
2017,9,18,4,0
2017,9,18,5,0
2017,9,18,6,0
2017,9,18,7,0
2017,9,18,8,0
2017,9,18,9,0
2017,9,18,10,0
2017,9,18,11,0
2017,9,18,12,0
2017,9,18,13,1.02E-06
2017,9,18,14,0.094442022
2017,9,18,15,0.490226238
2017,9,18,16,0.705529527
2017,9,18,17,0.749492084
2017,9,18,18,0.745403325
2017,9,18,19,0.734259227
2017,9,18,20,0.724590201
2017,9,18,21,0.726042717
2017,9,18,22,0.7210429
2017,9,18,23,0.683397939
2017,9,18,24,0.574929626
2017,9,19,1,0.305679475
2017,9,19,2,0.025191482
2017,9,19,3,0
2017,9,19,4,0
2017,9,19,5,0
2017,9,19,6,0
2017,9,19,7,0
2017,9,19,8,0
2017,9,19,9,0
2017,9,19,10,0
2017,9,19,11,0
2017,9,19,12,0
2017,9,19,13,2.59E-07
2017,9,19,14,0.084448256
2017,9,19,15,0.480279727
2017,9,19,16,0.717574495
2017,9,19,17,0.767671862
2017,9,19,18,0.763830463
2017,9,19,19,0.751140173
2017,9,19,20,0.742279594
2017,9,19,21,0.749826055
2017,9,19,22,0.752234495
2017,9,19,23,0.731762193
