Capacity data calculated from MERRA-2 by Lei Duan,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind
2017,8,1,21,0.11373017
2017,8,1,22,0.128478957
2017,8,1,23,0.146736642
2017,8,1,24,0.165208982
2017,8,2,1,0.198759072
2017,8,2,2,0.300105842
2017,8,2,3,0.383756809
2017,8,2,4,0.385408171
2017,8,2,5,0.349139484
2017,8,2,6,0.302034785
2017,8,2,7,0.257096661
2017,8,2,8,0.221734808
2017,8,2,9,0.207669493
2017,8,2,10,0.194408837
2017,8,2,11,0.187487164
2017,8,2,12,0.179438239
2017,8,2,13,0.10760048
2017,8,2,14,0.082060541
2017,8,2,15,0.098532803
2017,8,2,16,0.108065872
2017,8,2,17,0.108339619
2017,8,2,18,0.102081904
2017,8,2,19,0.095775955
2017,8,2,20,0.094947269
2017,8,2,21,0.100668526
2017,8,2,22,0.112432729
2017,8,2,23,0.129195646
2017,8,2,24,0.148728832
2017,8,3,1,0.178666458
2017,8,3,2,0.239932485
2017,8,3,3,0.280595349
2017,8,3,4,0.283775199
2017,8,3,5,0.274000066
2017,8,3,6,0.263797712
2017,8,3,7,0.26167893
2017,8,3,8,0.264627649
2017,8,3,9,0.270728459
2017,8,3,10,0.273614373
2017,8,3,11,0.276405203
2017,8,3,12,0.276866552
2017,8,3,13,0.232322912
2017,8,3,14,0.239132667
2017,8,3,15,0.25383682
2017,8,3,16,0.240634008
2017,8,3,17,0.224527049
2017,8,3,18,0.215016996
2017,8,3,19,0.213702751
2017,8,3,20,0.216345929
2017,8,3,21,0.219733551
2017,8,3,22,0.219611628
2017,8,3,23,0.2174509
2017,8,3,24,0.213040678
2017,8,4,1,0.210546821
2017,8,4,2,0.245624415
2017,8,4,3,0.296353838
2017,8,4,4,0.313542245
2017,8,4,5,0.312241157
2017,8,4,6,0.305070408
2017,8,4,7,0.298412222
2017,8,4,8,0.294892
2017,8,4,9,0.296333506
2017,8,4,10,0.291266607
2017,8,4,11,0.281072556
2017,8,4,12,0.257590012
2017,8,4,13,0.148634454
2017,8,4,14,0.12798006
2017,8,4,15,0.144335486
2017,8,4,16,0.139385753
2017,8,4,17,0.131205375
2017,8,4,18,0.124426955
2017,8,4,19,0.12098245
2017,8,4,20,0.120592633
2017,8,4,21,0.12345437
2017,8,4,22,0.131392186
2017,8,4,23,0.143619396
2017,8,4,24,0.163057565
2017,8,5,1,0.211514528
2017,8,5,2,0.368842869
2017,8,5,3,0.489373269
2017,8,5,4,0.511908047
2017,8,5,5,0.508849605
2017,8,5,6,0.496216575
2017,8,5,7,0.475839155
2017,8,5,8,0.439749878
2017,8,5,9,0.399502807
2017,8,5,10,0.363157439
2017,8,5,11,0.33273426
2017,8,5,12,0.299566596
2017,8,5,13,0.199768688
2017,8,5,14,0.186852302
2017,8,5,15,0.275259769
2017,8,5,16,0.284806094
2017,8,5,17,0.261828113
2017,8,5,18,0.246735325
2017,8,5,19,0.237105267
2017,8,5,20,0.22686732
2017,8,5,21,0.218478116
2017,8,5,22,0.21586493
2017,8,5,23,0.222768941
2017,8,5,24,0.240458734
2017,8,6,1,0.281898179
2017,8,6,2,0.36833586
2017,8,6,3,0.402996405
2017,8,6,4,0.380400079
2017,8,6,5,0.341520568
2017,8,6,6,0.303130469
2017,8,6,7,0.268572424
2017,8,6,8,0.235782773
2017,8,6,9,0.209550249
2017,8,6,10,0.178089364
2017,8,6,11,0.155861155
2017,8,6,12,0.145361919
2017,8,6,13,0.094471407
2017,8,6,14,0.084833325
2017,8,6,15,0.094769604
2017,8,6,16,0.087926663
2017,8,6,17,0.073876306
2017,8,6,18,0.063997588
2017,8,6,19,0.058185233
2017,8,6,20,0.05504692
2017,8,6,21,0.054207027
2017,8,6,22,0.05639297
2017,8,6,23,0.062645996
2017,8,6,24,0.073819583
2017,8,7,1,0.103711567
2017,8,7,2,0.181095346
2017,8,7,3,0.232031476
2017,8,7,4,0.236332778
2017,8,7,5,0.22087139
2017,8,7,6,0.198701939
2017,8,7,7,0.177552911
2017,8,7,8,0.160275324
2017,8,7,9,0.149473605
2017,8,7,10,0.14020369
2017,8,7,11,0.138379365
2017,8,7,12,0.137994716
2017,8,7,13,0.095402474
2017,8,7,14,0.078727109
2017,8,7,15,0.107331945
2017,8,7,16,0.1213207
2017,8,7,17,0.120519704
2017,8,7,18,0.11634627
2017,8,7,19,0.111772656
2017,8,7,20,0.108568969
2017,8,7,21,0.10710116
2017,8,7,22,0.107248976
2017,8,7,23,0.112250781
2017,8,7,24,0.124560732
2017,8,8,1,0.150187771
2017,8,8,2,0.214600751
2017,8,8,3,0.281528805
2017,8,8,4,0.309842188
2017,8,8,5,0.311145587
2017,8,8,6,0.300593513
2017,8,8,7,0.288972147
2017,8,8,8,0.278133774
2017,8,8,9,0.269511785
2017,8,8,10,0.26242926
2017,8,8,11,0.256671357
2017,8,8,12,0.245075096
2017,8,8,13,0.129710525
2017,8,8,14,0.078741334
2017,8,8,15,0.101402012
2017,8,8,16,0.106858686
2017,8,8,17,0.099788222
2017,8,8,18,0.095977899
2017,8,8,19,0.094552376
2017,8,8,20,0.094927089
2017,8,8,21,0.09752957
2017,8,8,22,0.104526836
2017,8,8,23,0.115033379
2017,8,8,24,0.12986548
2017,8,9,1,0.178614566
2017,8,9,2,0.311992326
2017,8,9,3,0.422793233
2017,8,9,4,0.442568834
2017,8,9,5,0.427030346
2017,8,9,6,0.403132808
2017,8,9,7,0.37782655
2017,8,9,8,0.358670842
2017,8,9,9,0.337272195
2017,8,9,10,0.311755572
2017,8,9,11,0.290857251
2017,8,9,12,0.264551762
2017,8,9,13,0.154057233
2017,8,9,14,0.123056826
2017,8,9,15,0.175293276
2017,8,9,16,0.179897479
2017,8,9,17,0.171478894
2017,8,9,18,0.168833405
2017,8,9,19,0.170523283
2017,8,9,20,0.171773525
2017,8,9,21,0.1700697
2017,8,9,22,0.166953112
2017,8,9,23,0.164841474
2017,8,9,24,0.166590122
2017,8,10,1,0.201756147
2017,8,10,2,0.314734424
2017,8,10,3,0.410606766
2017,8,10,4,0.434035537
2017,8,10,5,0.419996454
2017,8,10,6,0.390894495
2017,8,10,7,0.356337964
2017,8,10,8,0.323091213
2017,8,10,9,0.294277235
2017,8,10,10,0.263530286
2017,8,10,11,0.239447003
2017,8,10,12,0.210022396
2017,8,10,13,0.119377139
2017,8,10,14,0.093621522
2017,8,10,15,0.10938746
2017,8,10,16,0.096435574
2017,8,10,17,0.082729431
2017,8,10,18,0.07819825
2017,8,10,19,0.082216904
2017,8,10,20,0.090958058
2017,8,10,21,0.100740593
2017,8,10,22,0.108781016
2017,8,10,23,0.113644785
2017,8,10,24,0.123503102
2017,8,11,1,0.166568622
2017,8,11,2,0.266962405
2017,8,11,3,0.327932395
2017,8,11,4,0.344549281
2017,8,11,5,0.331253824
2017,8,11,6,0.31577293
2017,8,11,7,0.295744346
2017,8,11,8,0.27999636
2017,8,11,9,0.266946355
2017,8,11,10,0.231801583
2017,8,11,11,0.199297309
2017,8,11,12,0.175870797
2017,8,11,13,0.115596875
2017,8,11,14,0.087508564
2017,8,11,15,0.089406787
2017,8,11,16,0.083771069
2017,8,11,17,0.074031464
2017,8,11,18,0.066536255
2017,8,11,19,0.062102881
2017,8,11,20,0.06002624
2017,8,11,21,0.060367545
2017,8,11,22,0.063433472
2017,8,11,23,0.070638051
2017,8,11,24,0.085661227
2017,8,12,1,0.134108578
2017,8,12,2,0.258908516
2017,8,12,3,0.34687421
2017,8,12,4,0.354690313
2017,8,12,5,0.33045218
2017,8,12,6,0.306164569
2017,8,12,7,0.286040768
2017,8,12,8,0.268541782
2017,8,12,9,0.260620598
2017,8,12,10,0.243651356
2017,8,12,11,0.224008254
2017,8,12,12,0.208547169
2017,8,12,13,0.140820175
2017,8,12,14,0.088550342
2017,8,12,15,0.112939665
2017,8,12,16,0.127756477
2017,8,12,17,0.129398976
2017,8,12,18,0.128213803
2017,8,12,19,0.127012079
2017,8,12,20,0.127964483
2017,8,12,21,0.129782798
2017,8,12,22,0.130349871
2017,8,12,23,0.130510368
2017,8,12,24,0.13534977
2017,8,13,1,0.161731611
2017,8,13,2,0.24898311
2017,8,13,3,0.323532198
2017,8,13,4,0.343452201
2017,8,13,5,0.341024755
2017,8,13,6,0.32284785
2017,8,13,7,0.290437861
2017,8,13,8,0.263928198
2017,8,13,9,0.240736163
2017,8,13,10,0.224117441
2017,8,13,11,0.218964492
2017,8,13,12,0.215099267
2017,8,13,13,0.156348893
2017,8,13,14,0.106528411
2017,8,13,15,0.114304966
2017,8,13,16,0.119649271
2017,8,13,17,0.121142315
2017,8,13,18,0.119867278
2017,8,13,19,0.115874408
2017,8,13,20,0.109726455
2017,8,13,21,0.102094706
2017,8,13,22,0.09593103
2017,8,13,23,0.093476941
2017,8,13,24,0.102729018
2017,8,14,1,0.162344672
2017,8,14,2,0.328478426
2017,8,14,3,0.451314549
2017,8,14,4,0.454555312
2017,8,14,5,0.414593145
2017,8,14,6,0.366583199
2017,8,14,7,0.329015261
2017,8,14,8,0.306336041
2017,8,14,9,0.290197564
2017,8,14,10,0.267698883
2017,8,14,11,0.244273597
2017,8,14,12,0.221486125
2017,8,14,13,0.149534139
2017,8,14,14,0.098197044
2017,8,14,15,0.109834349
2017,8,14,16,0.11586274
2017,8,14,17,0.109716961
2017,8,14,18,0.102174594
2017,8,14,19,0.097481225
2017,8,14,20,0.096295994
2017,8,14,21,0.09652549
2017,8,14,22,0.095220142
2017,8,14,23,0.100462494
2017,8,14,24,0.12307538
2017,8,15,1,0.195496248
2017,8,15,2,0.356716156
2017,8,15,3,0.430249707
2017,8,15,4,0.411839986
2017,8,15,5,0.370145809
2017,8,15,6,0.340623651
2017,8,15,7,0.312309924
2017,8,15,8,0.287944243
2017,8,15,9,0.266286219
2017,8,15,10,0.241633695
2017,8,15,11,0.227712176
2017,8,15,12,0.216780416
2017,8,15,13,0.1481302
2017,8,15,14,0.110025926
2017,8,15,15,0.129187802
2017,8,15,16,0.142359983
2017,8,15,17,0.147142505
2017,8,15,18,0.154091546
2017,8,15,19,0.163096887
2017,8,15,20,0.168617776
2017,8,15,21,0.166797616
2017,8,15,22,0.16174688
2017,8,15,23,0.162952656
2017,8,15,24,0.18084575
2017,8,16,1,0.25074429
2017,8,16,2,0.377667515
2017,8,16,3,0.413431103
2017,8,16,4,0.400004149
2017,8,16,5,0.385612481
2017,8,16,6,0.370306857
2017,8,16,7,0.355426033
2017,8,16,8,0.336489315
2017,8,16,9,0.324998753
2017,8,16,10,0.30947564
2017,8,16,11,0.296847229
2017,8,16,12,0.284355638
2017,8,16,13,0.232206424
2017,8,16,14,0.197663788
2017,8,16,15,0.236475821
2017,8,16,16,0.260701542
2017,8,16,17,0.264069246
2017,8,16,18,0.262634514
2017,8,16,19,0.261849758
2017,8,16,20,0.262395686
2017,8,16,21,0.262895683
2017,8,16,22,0.257424105
2017,8,16,23,0.244702919
2017,8,16,24,0.241929944
2017,8,17,1,0.290155186
2017,8,17,2,0.38420423
2017,8,17,3,0.411510788
2017,8,17,4,0.41676138
2017,8,17,5,0.416235674
2017,8,17,6,0.419214503
2017,8,17,7,0.434128774
2017,8,17,8,0.454795727
2017,8,17,9,0.474077356
2017,8,17,10,0.480615322
2017,8,17,11,0.485017243
2017,8,17,12,0.482152625
2017,8,17,13,0.394294145
2017,8,17,14,0.244897547
2017,8,17,15,0.236690447
2017,8,17,16,0.283489415
2017,8,17,17,0.284416793
2017,8,17,18,0.280075106
2017,8,17,19,0.28119665
2017,8,17,20,0.279713703
2017,8,17,21,0.275393094
2017,8,17,22,0.265158248
2017,8,17,23,0.2512009
2017,8,17,24,0.248526856
2017,8,18,1,0.323876031
2017,8,18,2,0.449755906
2017,8,18,3,0.497432768
2017,8,18,4,0.49368959
2017,8,18,5,0.472326433
2017,8,18,6,0.443493888
2017,8,18,7,0.409754948
2017,8,18,8,0.377447885
2017,8,18,9,0.354715805
2017,8,18,10,0.324619344
2017,8,18,11,0.302515379
2017,8,18,12,0.292276264
2017,8,18,13,0.221627588
2017,8,18,14,0.107989785
2017,8,18,15,0.091346715
2017,8,18,16,0.113527704
2017,8,18,17,0.111286725
2017,8,18,18,0.106330422
2017,8,18,19,0.106710639
2017,8,18,20,0.10880365
2017,8,18,21,0.109599938
2017,8,18,22,0.10637426
2017,8,18,23,0.098914006
2017,8,18,24,0.09398177
2017,8,19,1,0.129967112
2017,8,19,2,0.214888466
2017,8,19,3,0.298241284
2017,8,19,4,0.365652921
2017,8,19,5,0.420826036
2017,8,19,6,0.456025178
2017,8,19,7,0.473103893
2017,8,19,8,0.480680438
2017,8,19,9,0.483441542
2017,8,19,10,0.47258487
2017,8,19,11,0.456169781
2017,8,19,12,0.437020509
2017,8,19,13,0.335935915
2017,8,19,14,0.163420994
2017,8,19,15,0.13955992
2017,8,19,16,0.182963427
2017,8,19,17,0.196368851
2017,8,19,18,0.204012631
2017,8,19,19,0.213020818
2017,8,19,20,0.223746687
2017,8,19,21,0.236072474
2017,8,19,22,0.248336689
2017,8,19,23,0.257614989
2017,8,19,24,0.294576409
2017,8,20,1,0.442918831
2017,8,20,2,0.623113634
2017,8,20,3,0.688403984
2017,8,20,4,0.693339089
2017,8,20,5,0.670828019
2017,8,20,6,0.637581896
2017,8,20,7,0.60525576
2017,8,20,8,0.574214354
2017,8,20,9,0.536874732
2017,8,20,10,0.473690357
2017,8,20,11,0.415897925
2017,8,20,12,0.379222287
2017,8,20,13,0.261830838
2017,8,20,14,0.14848731
2017,8,20,15,0.1709511
2017,8,20,16,0.175220517
2017,8,20,17,0.160776913
2017,8,20,18,0.159187716
2017,8,20,19,0.168430377
2017,8,20,20,0.180204559
2017,8,20,21,0.19104532
2017,8,20,22,0.203347888
2017,8,20,23,0.218288346
2017,8,20,24,0.244848864
2017,8,21,1,0.351080462
2017,8,21,2,0.50539442
2017,8,21,3,0.558823528
2017,8,21,4,0.534956999
2017,8,21,5,0.481890359
2017,8,21,6,0.432945969
2017,8,21,7,0.384554044
2017,8,21,8,0.344729797
2017,8,21,9,0.317516649
2017,8,21,10,0.292795162
2017,8,21,11,0.281066545
2017,8,21,12,0.282503278
2017,8,21,13,0.218292825
2017,8,21,14,0.14711116
2017,8,21,15,0.202812124
2017,8,21,16,0.250417231
2017,8,21,17,0.264736124
2017,8,21,18,0.27678791
2017,8,21,19,0.298187784
2017,8,21,20,0.324873384
2017,8,21,21,0.352337759
2017,8,21,22,0.362305025
2017,8,21,23,0.360573023
2017,8,21,24,0.364432841
2017,8,22,1,0.412502112
2017,8,22,2,0.53566636
2017,8,22,3,0.583177417
2017,8,22,4,0.578539636
2017,8,22,5,0.559148313
2017,8,22,6,0.530086982
2017,8,22,7,0.494786424
2017,8,22,8,0.4604272
2017,8,22,9,0.431578959
2017,8,22,10,0.404806487
2017,8,22,11,0.37878431
2017,8,22,12,0.358552297
2017,8,22,13,0.264987378
2017,8,22,14,0.194681075
2017,8,22,15,0.235798138
2017,8,22,16,0.269777303
2017,8,22,17,0.25357032
2017,8,22,18,0.239400681
2017,8,22,19,0.232404092
2017,8,22,20,0.228923401
2017,8,22,21,0.225649983
2017,8,22,22,0.220015582
2017,8,22,23,0.208918187
2017,8,22,24,0.194322554
2017,8,23,1,0.246685092
2017,8,23,2,0.370578658
2017,8,23,3,0.425208577
2017,8,23,4,0.425331327
2017,8,23,5,0.402553115
2017,8,23,6,0.373515666
2017,8,23,7,0.34929926
2017,8,23,8,0.334125678
2017,8,23,9,0.324125468
2017,8,23,10,0.305641198
2017,8,23,11,0.292579077
2017,8,23,12,0.275666058
2017,8,23,13,0.204857064
2017,8,23,14,0.101958006
2017,8,23,15,0.117162016
2017,8,23,16,0.133920519
2017,8,23,17,0.1134958
2017,8,23,18,0.095426904
2017,8,23,19,0.083642566
2017,8,23,20,0.078097376
2017,8,23,21,0.076885998
2017,8,23,22,0.079803322
2017,8,23,23,0.088829172
2017,8,23,24,0.111772942
2017,8,24,1,0.219545805
2017,8,24,2,0.42263942
2017,8,24,3,0.520288006
2017,8,24,4,0.521843577
2017,8,24,5,0.4984864
2017,8,24,6,0.46649167
2017,8,24,7,0.43176461
2017,8,24,8,0.396212007
2017,8,24,9,0.366513238
2017,8,24,10,0.333957075
2017,8,24,11,0.309109762
2017,8,24,12,0.293704948
2017,8,24,13,0.221941923
2017,8,24,14,0.13391902
2017,8,24,15,0.151359171
2017,8,24,16,0.193674755
2017,8,24,17,0.211821131
2017,8,24,18,0.218232919
2017,8,24,19,0.216983501
2017,8,24,20,0.212964971
2017,8,24,21,0.210603318
2017,8,24,22,0.217656619
2017,8,24,23,0.23438113
2017,8,24,24,0.270677939
2017,8,25,1,0.372562974
2017,8,25,2,0.539552418
2017,8,25,3,0.56987371
2017,8,25,4,0.52883485
2017,8,25,5,0.473173282
2017,8,25,6,0.432500059
2017,8,25,7,0.400085924
2017,8,25,8,0.365897335
2017,8,25,9,0.340183178
2017,8,25,10,0.315271991
2017,8,25,11,0.304777548
2017,8,25,12,0.301001163
2017,8,25,13,0.244248588
2017,8,25,14,0.175258724
2017,8,25,15,0.210241192
2017,8,25,16,0.225334213
2017,8,25,17,0.225639356
2017,8,25,18,0.233344765
2017,8,25,19,0.24289329
2017,8,25,20,0.248790121
2017,8,25,21,0.249065664
2017,8,25,22,0.248821359
2017,8,25,23,0.255585702
2017,8,25,24,0.274307286
2017,8,26,1,0.340481878
2017,8,26,2,0.455983091
2017,8,26,3,0.473783507
2017,8,26,4,0.434491627
2017,8,26,5,0.383244593
2017,8,26,6,0.341912554
2017,8,26,7,0.308451463
2017,8,26,8,0.285264052
2017,8,26,9,0.269693376
2017,8,26,10,0.262540208
2017,8,26,11,0.253586145
2017,8,26,12,0.238313178
2017,8,26,13,0.191593255
2017,8,26,14,0.130994319
2017,8,26,15,0.128339429
2017,8,26,16,0.136468556
2017,8,26,17,0.138946792
2017,8,26,18,0.142656814
2017,8,26,19,0.147423384
2017,8,26,20,0.151110388
2017,8,26,21,0.1534146
2017,8,26,22,0.155820516
2017,8,26,23,0.159605285
2017,8,26,24,0.174707575
2017,8,27,1,0.254453577
2017,8,27,2,0.403798524
2017,8,27,3,0.448388813
2017,8,27,4,0.42184947
2017,8,27,5,0.37734183
2017,8,27,6,0.335762252
2017,8,27,7,0.30642672
2017,8,27,8,0.290649751
2017,8,27,9,0.282651606
2017,8,27,10,0.270728825
2017,8,27,11,0.263941271
2017,8,27,12,0.258513856
2017,8,27,13,0.199856043
2017,8,27,14,0.113690078
2017,8,27,15,0.117535289
2017,8,27,16,0.129391236
2017,8,27,17,0.12480906
2017,8,27,18,0.124081707
2017,8,27,19,0.12879744
2017,8,27,20,0.138137589
2017,8,27,21,0.150288461
2017,8,27,22,0.164370871
2017,8,27,23,0.17237487
2017,8,27,24,0.171291014
2017,8,28,1,0.221089002
2017,8,28,2,0.314591196
2017,8,28,3,0.362323252
2017,8,28,4,0.372060553
2017,8,28,5,0.363741931
2017,8,28,6,0.350474689
2017,8,28,7,0.340667345
2017,8,28,8,0.336104482
2017,8,28,9,0.339375608
2017,8,28,10,0.330703871
2017,8,28,11,0.32262912
2017,8,28,12,0.318250862
2017,8,28,13,0.240013628
2017,8,28,14,0.122380893
2017,8,28,15,0.123325448
2017,8,28,16,0.153551036
2017,8,28,17,0.155951582
2017,8,28,18,0.153738875
2017,8,28,19,0.152744917
2017,8,28,20,0.151553051
2017,8,28,21,0.149081712
2017,8,28,22,0.151641866
2017,8,28,23,0.157507907
2017,8,28,24,0.167216918
2017,8,29,1,0.260132409
2017,8,29,2,0.421657981
2017,8,29,3,0.482925972
2017,8,29,4,0.476732285
2017,8,29,5,0.435089657
2017,8,29,6,0.381336147
2017,8,29,7,0.329612405
2017,8,29,8,0.29054943
2017,8,29,9,0.267338931
2017,8,29,10,0.253243229
2017,8,29,11,0.245167018
2017,8,29,12,0.241614558
2017,8,29,13,0.183653249
2017,8,29,14,0.072160231
2017,8,29,15,0.057621276
2017,8,29,16,0.080929856
2017,8,29,17,0.090433589
2017,8,29,18,0.090268494
2017,8,29,19,0.085502344
2017,8,29,20,0.080159397
2017,8,29,21,0.077234274
2017,8,29,22,0.080345277
2017,8,29,23,0.088899628
2017,8,29,24,0.111384086
2017,8,30,1,0.24504223
2017,8,30,2,0.463577866
2017,8,30,3,0.531654321
2017,8,30,4,0.519681474
2017,8,30,5,0.468383313
2017,8,30,6,0.411905935
2017,8,30,7,0.361799266
2017,8,30,8,0.322992789
2017,8,30,9,0.301687038
2017,8,30,10,0.280583177
2017,8,30,11,0.261110249
2017,8,30,12,0.245804804
2017,8,30,13,0.185308179
2017,8,30,14,0.081361567
2017,8,30,15,0.088233546
2017,8,30,16,0.124543219
2017,8,30,17,0.146696391
2017,8,30,18,0.153732459
2017,8,30,19,0.152622431
2017,8,30,20,0.150079744
2017,8,30,21,0.149296873
2017,8,30,22,0.152230965
2017,8,30,23,0.161565094
2017,8,30,24,0.18790316
2017,8,31,1,0.310085196
2017,8,31,2,0.507090241
2017,8,31,3,0.553362233
2017,8,31,4,0.546451224
2017,8,31,5,0.518245824
2017,8,31,6,0.480533053
2017,8,31,7,0.440793479
2017,8,31,8,0.40913529
2017,8,31,9,0.383056328
2017,8,31,10,0.360923136
2017,8,31,11,0.3434223
2017,8,31,12,0.3332149
2017,8,31,13,0.282213191
2017,8,31,14,0.185048726
2017,8,31,15,0.215964056
2017,8,31,16,0.265334542
2017,8,31,17,0.274118878
2017,8,31,18,0.267917307
2017,8,31,19,0.256087131
2017,8,31,20,0.25045827
2017,8,31,21,0.252064755
2017,8,31,22,0.266590886
2017,8,31,23,0.294018551
2017,8,31,24,0.325304668
2017,9,1,1,0.437174382
2017,9,1,2,0.594576306
2017,9,1,3,0.626271244
2017,9,1,4,0.610261693
2017,9,1,5,0.582137789
2017,9,1,6,0.550701887
2017,9,1,7,0.518217003
2017,9,1,8,0.493022308
2017,9,1,9,0.475680848
2017,9,1,10,0.455242048
2017,9,1,11,0.434697445
2017,9,1,12,0.42396706
2017,9,1,13,0.37611013
2017,9,1,14,0.291408579
2017,9,1,15,0.320566684
2017,9,1,16,0.342873684
2017,9,1,17,0.316774373
2017,9,1,18,0.286259369
2017,9,1,19,0.262807447
2017,9,1,20,0.24483852
2017,9,1,21,0.230147737
2017,9,1,22,0.222330084
2017,9,1,23,0.219687087
2017,9,1,24,0.230640113
2017,9,2,1,0.337692785
2017,9,2,2,0.457188395
2017,9,2,3,0.471731949
2017,9,2,4,0.439277278
2017,9,2,5,0.399668105
2017,9,2,6,0.376816405
2017,9,2,7,0.366738866
2017,9,2,8,0.359411143
2017,9,2,9,0.350473166
2017,9,2,10,0.344558277
2017,9,2,11,0.344398214
2017,9,2,12,0.346994145
2017,9,2,13,0.289906572
2017,9,2,14,0.136645124
2017,9,2,15,0.079285715
2017,9,2,16,0.088931386
2017,9,2,17,0.099384653
2017,9,2,18,0.108232032
2017,9,2,19,0.119533163
2017,9,2,20,0.131145563
2017,9,2,21,0.13981888
2017,9,2,22,0.142591361
2017,9,2,23,0.133342307
2017,9,2,24,0.129674171
2017,9,3,1,0.194847373
2017,9,3,2,0.286337562
2017,9,3,3,0.357137905
2017,9,3,4,0.396355048
2017,9,3,5,0.426298287
2017,9,3,6,0.460790851
2017,9,3,7,0.496659625
2017,9,3,8,0.519384756
2017,9,3,9,0.529140864
2017,9,3,10,0.525270177
2017,9,3,11,0.520883356
2017,9,3,12,0.516025207
2017,9,3,13,0.461129996
2017,9,3,14,0.262131898
2017,9,3,15,0.142410215
2017,9,3,16,0.170262951
2017,9,3,17,0.236801634
2017,9,3,18,0.276534404
2017,9,3,19,0.299463307
2017,9,3,20,0.317596697
2017,9,3,21,0.33349734
2017,9,3,22,0.343536523
2017,9,3,23,0.351301809
2017,9,3,24,0.412275105
2017,9,4,1,0.560686918
2017,9,4,2,0.685546281
2017,9,4,3,0.732923518
2017,9,4,4,0.741222923
2017,9,4,5,0.726357073
2017,9,4,6,0.705758086
2017,9,4,7,0.681711104
2017,9,4,8,0.647749282
2017,9,4,9,0.600318518
2017,9,4,10,0.554330516
2017,9,4,11,0.518159521
2017,9,4,12,0.49348565
2017,9,4,13,0.414050593
2017,9,4,14,0.260025642
2017,9,4,15,0.301676258
2017,9,4,16,0.365606854
2017,9,4,17,0.400875157
2017,9,4,18,0.427929467
2017,9,4,19,0.448051883
2017,9,4,20,0.461553435
2017,9,4,21,0.476974896
2017,9,4,22,0.491169738
2017,9,4,23,0.499355627
2017,9,4,24,0.527265923
2017,9,5,1,0.617618919
2017,9,5,2,0.691569452
2017,9,5,3,0.685399926
2017,9,5,4,0.663766945
2017,9,5,5,0.644776543
2017,9,5,6,0.619998899
2017,9,5,7,0.584385032
2017,9,5,8,0.55333639
2017,9,5,9,0.526957542
2017,9,5,10,0.501542069
2017,9,5,11,0.485000419
2017,9,5,12,0.470461507
2017,9,5,13,0.386471407
2017,9,5,14,0.288501516
2017,9,5,15,0.428347296
2017,9,5,16,0.503410633
2017,9,5,17,0.501312101
2017,9,5,18,0.482077942
2017,9,5,19,0.467578319
2017,9,5,20,0.45951004
2017,9,5,21,0.457603294
2017,9,5,22,0.46290704
2017,9,5,23,0.461695386
2017,9,5,24,0.424483179
2017,9,6,1,0.448767041
2017,9,6,2,0.558701189
2017,9,6,3,0.52524078
2017,9,6,4,0.45169115
2017,9,6,5,0.377750224
2017,9,6,6,0.313642574
2017,9,6,7,0.262687282
2017,9,6,8,0.225824413
2017,9,6,9,0.206403214
2017,9,6,10,0.194420171
2017,9,6,11,0.190434893
2017,9,6,12,0.193891586
2017,9,6,13,0.165468008
2017,9,6,14,0.068721399
2017,9,6,15,0.053004555
2017,9,6,16,0.065527273
2017,9,6,17,0.065326144
2017,9,6,18,0.062017046
2017,9,6,19,0.057871826
2017,9,6,20,0.05423465
2017,9,6,21,0.051935783
2017,9,6,22,0.04899171
2017,9,6,23,0.045315026
2017,9,6,24,0.045219223
2017,9,7,1,0.093720748
2017,9,7,2,0.194145834
2017,9,7,3,0.264995337
2017,9,7,4,0.316307415
2017,9,7,5,0.355937863
2017,9,7,6,0.380195186
2017,9,7,7,0.405449162
2017,9,7,8,0.429506076
2017,9,7,9,0.439491548
2017,9,7,10,0.422364865
2017,9,7,11,0.397012292
2017,9,7,12,0.376400722
2017,9,7,13,0.313717819
2017,9,7,14,0.119342225
2017,9,7,15,0.081563869
2017,9,7,16,0.124811263
2017,9,7,17,0.117350621
2017,9,7,18,0.105060306
2017,9,7,19,0.103211832
2017,9,7,20,0.105553156
2017,9,7,21,0.10842218
2017,9,7,22,0.112738208
2017,9,7,23,0.120303819
2017,9,7,24,0.150561946
2017,9,8,1,0.303544254
2017,9,8,2,0.513013366
2017,9,8,3,0.642643681
2017,9,8,4,0.687389847
2017,9,8,5,0.678274449
2017,9,8,6,0.637694568
2017,9,8,7,0.58145054
2017,9,8,8,0.523801272
2017,9,8,9,0.472004954
2017,9,8,10,0.420682329
2017,9,8,11,0.372108259
2017,9,8,12,0.338758582
2017,9,8,13,0.284941108
2017,9,8,14,0.150835954
2017,9,8,15,0.165412381
2017,9,8,16,0.21914991
2017,9,8,17,0.238150285
2017,9,8,18,0.254813614
2017,9,8,19,0.272284916
2017,9,8,20,0.281930027
2017,9,8,21,0.282888535
2017,9,8,22,0.282790922
2017,9,8,23,0.294207744
2017,9,8,24,0.339756011
2017,9,9,1,0.570146152
2017,9,9,2,0.795263349
2017,9,9,3,0.805044957
2017,9,9,4,0.758119706
2017,9,9,5,0.697631478
2017,9,9,6,0.644541213
2017,9,9,7,0.60012363
2017,9,9,8,0.557539348
2017,9,9,9,0.515607328
2017,9,9,10,0.476231336
2017,9,9,11,0.443181716
